CMDLINE C:\Python39\python.exe main_noplayer.py
MEM 136.078125 1671323440.5996
MEM 136.078125 1671323440.7103
MEM 136.078125 1671323440.8210
MEM 136.078125 1671323440.9327
MEM 136.078125 1671323441.0444
MEM 136.078125 1671323441.1551
MEM 136.078125 1671323441.2668
MEM 136.078125 1671323441.3775
MEM 136.078125 1671323441.4872
MEM 136.078125 1671323441.5989
MEM 136.078125 1671323441.7106
MEM 136.078125 1671323441.8213
MEM 136.078125 1671323441.9330
MEM 136.078125 1671323442.0447
MEM 136.078125 1671323442.1564
MEM 136.078125 1671323442.2665
MEM 136.078125 1671323442.3772
MEM 136.078125 1671323442.4869
MEM 136.078125 1671323442.5966
MEM 136.078125 1671323442.7083
MEM 136.078125 1671323442.8200
MEM 136.078125 1671323442.9297
MEM 136.078125 1671323443.0390
MEM 136.078125 1671323443.1492
MEM 136.078125 1671323443.2599
MEM 136.078125 1671323443.3706
MEM 136.078125 1671323443.4823
MEM 136.078125 1671323443.5932
MEM 136.078125 1671323443.7030
MEM 136.078125 1671323443.8146
MEM 136.078125 1671323443.9263
MEM 136.078125 1671323444.0370
MEM 136.078125 1671323444.1487
MEM 136.078125 1671323444.2604
MEM 136.078125 1671323444.3712
MEM 136.078125 1671323444.4828
MEM 136.078125 1671323444.5920
MEM 136.078125 1671323444.7028
MEM 136.078125 1671323444.8130
MEM 136.078125 1671323444.9237
MEM 136.078125 1671323445.0329
MEM 136.078125 1671323445.1446
MEM 136.078125 1671323445.2533
MEM 136.078125 1671323445.3650
MEM 136.078125 1671323445.4767
MEM 136.078125 1671323445.5874
MEM 136.078125 1671323445.6991
MEM 136.078125 1671323445.8088
MEM 136.078125 1671323445.9195
MEM 136.078125 1671323446.0332
MEM 136.078125 1671323446.1429
MEM 136.078125 1671323446.2536
MEM 136.078125 1671323446.3630
MEM 136.078125 1671323446.4777
MEM 136.078125 1671323446.5819
MEM 136.078125 1671323446.6916
MEM 136.078125 1671323446.8013
MEM 136.078125 1671323446.9160
MEM 136.078125 1671323447.0247
MEM 136.078125 1671323447.1345
MEM 136.078125 1671323447.2462
MEM 136.078125 1671323447.3549
MEM 136.078125 1671323447.4658
MEM 136.078125 1671323447.5775
MEM 136.078125 1671323447.6882
MEM 136.078125 1671323447.7989
MEM 136.078125 1671323447.9106
MEM 136.078125 1671323448.0243
MEM 136.078125 1671323448.1323
MEM 136.078125 1671323448.2415
MEM 136.078125 1671323448.3512
MEM 136.078125 1671323448.4629
MEM 136.078125 1671323448.5746
MEM 136.078125 1671323448.6853
MEM 136.078125 1671323448.7960
MEM 136.078125 1671323448.9067
MEM 136.078125 1671323449.0174
MEM 136.078125 1671323449.1291
MEM 136.078125 1671323449.2438
MEM 136.078125 1671323449.3535
MEM 136.078125 1671323449.4612
MEM 136.078125 1671323449.5719
MEM 136.078125 1671323449.6826
MEM 136.078125 1671323449.7943
MEM 136.078125 1671323449.9050
MEM 136.078125 1671323450.0157
MEM 136.078125 1671323450.1274
MEM 136.078125 1671323450.2372
MEM 136.078125 1671323450.3469
MEM 136.078125 1671323450.4546
MEM 136.078125 1671323450.5658
MEM 136.078125 1671323450.6763
MEM 136.078125 1671323450.7870
MEM 136.078125 1671323450.8974
MEM 136.078125 1671323451.0075
MEM 136.078125 1671323451.1182
MEM 136.078125 1671323451.2299
MEM 136.078125 1671323451.3426
MEM 136.078125 1671323451.4513
MEM 136.078125 1671323451.5630
MEM 136.078125 1671323451.6747
MEM 136.078125 1671323451.7855
MEM 136.078125 1671323451.8971
MEM 136.078125 1671323452.0088
MEM 136.078125 1671323452.1191
MEM 136.078125 1671323452.2308
MEM 136.078125 1671323452.3425
MEM 136.078125 1671323452.4531
MEM 136.078125 1671323452.5631
MEM 136.078125 1671323452.6748
MEM 136.078125 1671323452.7855
MEM 136.078125 1671323452.8972
MEM 136.078125 1671323453.0089
MEM 136.078125 1671323453.1236
MEM 136.078125 1671323453.2293
MEM 136.078125 1671323453.3380
MEM 136.078125 1671323453.4497
MEM 136.078125 1671323453.5614
MEM 136.078125 1671323453.6721
MEM 136.078125 1671323453.7828
MEM 136.078125 1671323453.8933
MEM 136.078125 1671323454.0033
MEM 136.078125 1671323454.1160
MEM 136.078125 1671323454.2267
MEM 136.078125 1671323454.3374
MEM 136.078125 1671323454.4491
MEM 136.078125 1671323454.5610
MEM 136.078125 1671323454.6707
MEM 136.078125 1671323454.7814
MEM 136.078125 1671323454.8930
MEM 136.078125 1671323455.0038
MEM 136.078125 1671323455.1140
MEM 136.078125 1671323455.2221
MEM 136.078125 1671323455.3348
MEM 136.078125 1671323455.4476
MEM 136.078125 1671323455.5573
MEM 136.078125 1671323455.6670
MEM 136.078125 1671323455.7772
MEM 136.078125 1671323455.8904
MEM 136.078125 1671323455.9979
MEM 136.078125 1671323456.1097
MEM 136.078125 1671323456.2204
MEM 136.078125 1671323456.3321
MEM 136.078125 1671323456.4448
MEM 136.078125 1671323456.5545
MEM 136.078125 1671323456.6652
MEM 136.078125 1671323456.7749
MEM 136.078125 1671323456.8846
MEM 136.078125 1671323456.9953
MEM 136.078125 1671323457.1055
MEM 136.078125 1671323457.2156
MEM 136.078125 1671323457.3266
MEM 136.078125 1671323457.4373
MEM 136.078125 1671323457.5476
MEM 136.078125 1671323457.6545
MEM 136.078125 1671323457.7648
MEM 136.078125 1671323457.8736
MEM 136.078125 1671323457.9845
MEM 136.078125 1671323458.0934
MEM 136.078125 1671323458.2022
MEM 136.078125 1671323458.3139
MEM 136.078125 1671323458.4257
MEM 136.078125 1671323458.5354
MEM 136.078125 1671323458.6460
MEM 136.078125 1671323458.7578
MEM 136.078125 1671323458.8695
MEM 136.078125 1671323458.9762
MEM 136.078125 1671323459.0868
MEM 136.078125 1671323459.1965
MEM 136.078125 1671323459.3052
MEM 136.078125 1671323459.4154
MEM 136.078125 1671323459.5262
MEM 136.078125 1671323459.6369
MEM 136.078125 1671323459.7460
MEM 136.078125 1671323459.8577
MEM 136.078125 1671323459.9714
MEM 136.078125 1671323460.0782
MEM 136.078125 1671323460.1849
MEM 136.078125 1671323460.2946
MEM 136.078125 1671323460.4083
MEM 136.078125 1671323460.5140
MEM 136.078125 1671323460.6237
MEM 136.078125 1671323460.7344
MEM 136.078125 1671323460.8461
MEM 136.078125 1671323460.9578
MEM 136.078125 1671323461.0671
MEM 136.078125 1671323461.1773
MEM 136.078125 1671323461.2882
MEM 136.078125 1671323461.3969
MEM 136.078125 1671323461.5077
MEM 136.078125 1671323461.6154
MEM 136.078125 1671323461.7271
MEM 136.078125 1671323461.8378
MEM 136.078125 1671323461.9485
MEM 136.078125 1671323462.0602
MEM 136.078125 1671323462.1699
MEM 136.078125 1671323462.2801
MEM 136.078125 1671323462.3915
MEM 136.078125 1671323462.5008
MEM 136.078125 1671323462.6128
MEM 136.078125 1671323462.7219
MEM 136.078125 1671323462.8326
MEM 136.078125 1671323462.9474
MEM 136.078125 1671323463.0546
MEM 136.078125 1671323463.1644
MEM 136.078125 1671323463.2760
MEM 136.078125 1671323463.3867
MEM 136.078125 1671323463.4994
MEM 136.078125 1671323463.6092
MEM 136.078125 1671323463.7189
MEM 136.078125 1671323463.8326
MEM 136.078125 1671323463.9353
MEM 136.078125 1671323464.0470
MEM 136.078125 1671323464.1574
MEM 136.078125 1671323464.2681
MEM 136.078125 1671323464.3789
MEM 136.078125 1671323464.5015
MEM 136.078125 1671323464.6138
MEM 136.078125 1671323464.7255
MEM 136.078125 1671323464.8362
MEM 136.078125 1671323464.9469
MEM 136.078125 1671323465.0576
MEM 136.078125 1671323465.1683
MEM 136.078125 1671323465.2800
MEM 136.078125 1671323465.3907
MEM 136.078125 1671323465.4999
MEM 136.078125 1671323465.6106
MEM 136.078125 1671323465.7206
MEM 136.078125 1671323465.8324
MEM 136.078125 1671323465.9470
MEM 136.078125 1671323466.0536
MEM 136.078125 1671323466.1654
MEM 136.078125 1671323466.2771
MEM 136.078125 1671323466.3878
MEM 136.078125 1671323466.4995
MEM 136.078125 1671323466.6112
MEM 136.078125 1671323466.7219
MEM 136.078125 1671323466.8326
MEM 136.078125 1671323466.9483
MEM 136.078125 1671323467.0550
MEM 136.078125 1671323467.1642
MEM 136.078125 1671323467.2749
MEM 136.078125 1671323467.3857
MEM 136.078125 1671323467.4974
MEM 136.078125 1671323467.6081
MEM 136.078125 1671323467.7178
MEM 136.078125 1671323467.8270
MEM 136.078125 1671323467.9377
MEM 136.078125 1671323468.0484
MEM 136.078125 1671323468.1581
MEM 136.078125 1671323468.2688
MEM 136.078125 1671323468.3825
MEM 136.078125 1671323468.4922
MEM 136.078125 1671323468.6049
MEM 136.078125 1671323468.7121
MEM 136.078125 1671323468.8213
MEM 136.078125 1671323468.9320
MEM 136.078125 1671323469.0437
MEM 136.078125 1671323469.1544
MEM 136.078125 1671323469.2661
MEM 136.078125 1671323469.3775
MEM 136.078125 1671323469.4872
MEM 136.078125 1671323469.5999
MEM 136.078125 1671323469.7106
MEM 136.078125 1671323469.8203
MEM 136.078125 1671323469.9310
MEM 136.078125 1671323470.0427
MEM 136.078125 1671323470.1534
MEM 136.078125 1671323470.2651
MEM 136.078125 1671323470.3748
MEM 136.078125 1671323470.4851
MEM 136.078125 1671323470.5961
MEM 136.078125 1671323470.7078
MEM 136.078125 1671323470.8195
MEM 136.078125 1671323470.9302
MEM 136.078125 1671323471.0403
MEM 136.078125 1671323471.1503
MEM 136.078125 1671323471.2600
MEM 136.078125 1671323471.3767
MEM 136.078125 1671323471.4824
MEM 136.078125 1671323471.5941
MEM 136.078125 1671323471.7068
MEM 136.078125 1671323471.8140
MEM 136.078125 1671323471.9257
MEM 136.078125 1671323472.0355
MEM 136.078125 1671323472.1471
MEM 136.078125 1671323472.2588
MEM 136.078125 1671323472.3689
MEM 136.078125 1671323472.4803
MEM 136.078125 1671323472.5910
MEM 136.078125 1671323472.7013
MEM 136.078125 1671323472.8121
MEM 136.078125 1671323472.9223
MEM 136.078125 1671323473.0420
MEM 136.078125 1671323473.1437
MEM 136.078125 1671323473.2534
MEM 136.078125 1671323473.3641
MEM 136.078125 1671323473.4778
MEM 136.078125 1671323473.5855
MEM 136.078125 1671323473.6963
MEM 136.078125 1671323473.8070
MEM 136.078125 1671323473.9172
MEM 136.078125 1671323474.0309
MEM 136.078125 1671323474.1405
MEM 136.078125 1671323474.2492
MEM 136.078125 1671323474.3598
MEM 136.078125 1671323474.4702
MEM 136.078125 1671323474.5819
MEM 136.078125 1671323474.6986
MEM 136.078125 1671323474.8043
MEM 136.078125 1671323474.9150
MEM 136.078125 1671323475.0257
MEM 136.078125 1671323475.1354
MEM 136.078125 1671323475.2471
MEM 136.078125 1671323475.3588
MEM 136.078125 1671323475.4681
MEM 136.078125 1671323475.5788
MEM 136.078125 1671323475.6881
MEM 136.078125 1671323475.7998
MEM 136.078125 1671323475.9106
MEM 136.078125 1671323476.0203
MEM 136.078125 1671323476.1321
MEM 136.078125 1671323476.2438
MEM 136.078125 1671323476.3530
MEM 136.078125 1671323476.4637
MEM 136.078125 1671323476.5754
MEM 136.078125 1671323476.6861
MEM 136.078125 1671323476.7978
MEM 136.078125 1671323476.9085
MEM 136.078125 1671323477.0192
MEM 136.078125 1671323477.1339
MEM 136.078125 1671323477.2401
MEM 136.078125 1671323477.3528
MEM 136.078125 1671323477.4625
MEM 136.078125 1671323477.5718
MEM 136.078125 1671323477.6813
MEM 136.078125 1671323477.7915
MEM 136.078125 1671323477.9052
MEM 136.078125 1671323478.0139
MEM 136.078125 1671323478.1256
MEM 136.078125 1671323478.2363
MEM 136.078125 1671323478.3470
MEM 136.078125 1671323478.4567
MEM 136.078125 1671323478.5675
MEM 136.078125 1671323478.6791
MEM 136.078125 1671323478.7908
MEM 136.078125 1671323478.9006
MEM 136.078125 1671323479.0113
MEM 136.078125 1671323479.1220
MEM 136.078125 1671323479.2322
MEM 136.078125 1671323479.3424
MEM 136.078125 1671323479.4519
MEM 136.078125 1671323479.5626
MEM 136.078125 1671323479.6743
MEM 136.078125 1671323479.7840
MEM 136.078125 1671323479.8957
MEM 136.078125 1671323480.0075
MEM 136.078125 1671323480.1182
MEM 136.078125 1671323480.2299
MEM 136.078125 1671323480.3406
MEM 136.078125 1671323480.4502
MEM 136.078125 1671323480.5620
MEM 136.078125 1671323480.6718
MEM 136.078125 1671323480.7809
MEM 136.078125 1671323480.8919
MEM 136.078125 1671323481.0026
MEM 136.078125 1671323481.1134
MEM 136.078125 1671323481.2262
MEM 136.078125 1671323481.3351
MEM 136.078125 1671323481.4441
MEM 136.078125 1671323481.5548
MEM 136.078125 1671323481.6635
MEM 136.078125 1671323481.7743
MEM 136.078125 1671323481.8840
MEM 136.078125 1671323481.9922
MEM 136.078125 1671323482.1029
MEM 136.078125 1671323482.2136
MEM 136.078125 1671323482.3243
MEM 136.078125 1671323482.4340
MEM 136.078125 1671323482.5447
MEM 136.078125 1671323482.6554
MEM 136.078125 1671323482.7699
MEM 136.078125 1671323482.8763
MEM 136.078125 1671323482.9865
MEM 136.078125 1671323483.0972
MEM 136.078125 1671323483.2079
MEM 136.078125 1671323483.3186
MEM 136.078125 1671323483.4304
MEM 136.078125 1671323483.5420
MEM 136.078125 1671323483.6513
MEM 136.078125 1671323483.7620
MEM 136.078125 1671323483.8737
MEM 136.078125 1671323483.9884
MEM 136.078125 1671323484.0949
MEM 136.078125 1671323484.2066
MEM 136.078125 1671323484.3163
MEM 136.078125 1671323484.4272
MEM 136.078125 1671323484.5372
MEM 136.078125 1671323484.6529
MEM 136.078125 1671323484.7566
MEM 136.078125 1671323484.8673
MEM 136.078125 1671323484.9860
MEM 136.078125 1671323485.0887
MEM 136.078125 1671323485.1994
MEM 136.078125 1671323485.3111
MEM 136.078125 1671323485.4219
MEM 136.078125 1671323485.5326
MEM 136.078125 1671323485.6442
MEM 136.078125 1671323485.7540
MEM 136.078125 1671323485.8647
MEM 136.078125 1671323485.9751
MEM 136.078125 1671323486.0858
MEM 136.078125 1671323486.1975
MEM 136.078125 1671323486.3092
MEM 136.078125 1671323486.4229
MEM 136.078125 1671323486.5316
MEM 136.078125 1671323486.6443
MEM 136.078125 1671323486.7570
MEM 136.078125 1671323486.8647
MEM 136.078125 1671323486.9760
MEM 136.078125 1671323487.0837
MEM 136.078125 1671323487.1944
MEM 136.078125 1671323487.3061
MEM 136.078125 1671323487.4133
MEM 136.078125 1671323487.5240
MEM 136.078125 1671323487.6347
MEM 136.078125 1671323487.7454
MEM 136.078125 1671323487.8571
MEM 136.078125 1671323487.9678
MEM 136.078125 1671323488.0795
MEM 136.078125 1671323488.1912
MEM 136.078125 1671323488.3019
MEM 136.078125 1671323488.4146
MEM 136.078125 1671323488.5224
MEM 136.078125 1671323488.6341
MEM 136.078125 1671323488.7458
MEM 136.078125 1671323488.8572
MEM 136.078125 1671323488.9694
MEM 136.078125 1671323489.0797
MEM 136.078125 1671323489.1909
MEM 136.078125 1671323489.3016
MEM 136.078125 1671323489.4113
MEM 136.078125 1671323489.5210
MEM 136.078125 1671323489.6317
MEM 136.078125 1671323489.7434
MEM 136.078125 1671323489.8531
MEM 136.078125 1671323489.9638
MEM 136.078125 1671323490.0720
MEM 136.078125 1671323490.1836
MEM 136.078125 1671323490.2943
MEM 136.078125 1671323490.4052
MEM 136.078125 1671323490.5164
MEM 136.078125 1671323490.6271
MEM 136.078125 1671323490.7368
MEM 136.078125 1671323490.8475
MEM 136.078125 1671323490.9592
MEM 136.078125 1671323491.0702
MEM 136.078125 1671323491.1819
MEM 136.078125 1671323491.2946
MEM 136.078125 1671323491.4043
MEM 136.078125 1671323491.5160
MEM 136.078125 1671323491.6267
MEM 136.078125 1671323491.7350
MEM 136.078125 1671323491.8467
MEM 136.078125 1671323491.9574
MEM 136.078125 1671323492.0661
MEM 136.078125 1671323492.1754
MEM 136.078125 1671323492.2852
MEM 136.078125 1671323492.3954
MEM 136.078125 1671323492.5086
MEM 136.078125 1671323492.6123
MEM 136.078125 1671323492.7190
MEM 136.078125 1671323492.8287
MEM 136.078125 1671323492.9484
MEM 136.078125 1671323493.0631
MEM 136.078125 1671323493.1718
MEM 136.078125 1671323493.2825
MEM 136.078125 1671323493.3862
MEM 136.078125 1671323493.4960
MEM 136.078125 1671323493.6047
MEM 136.078125 1671323493.7254
MEM 136.078125 1671323493.8281
MEM 136.078125 1671323493.9384
MEM 136.078125 1671323494.0476
MEM 136.078125 1671323494.1585
MEM 136.078125 1671323494.2682
MEM 136.078125 1671323494.3799
MEM 136.078125 1671323494.4916
MEM 136.078125 1671323494.6023
MEM 136.078125 1671323494.7120
MEM 136.078125 1671323494.8237
MEM 136.078125 1671323494.9344
MEM 136.078125 1671323495.0461
MEM 136.078125 1671323495.1578
MEM 136.078125 1671323495.2685
MEM 136.078125 1671323495.3852
MEM 136.078125 1671323495.4919
MEM 136.078125 1671323495.6011
MEM 136.078125 1671323495.7108
MEM 136.078125 1671323495.8205
MEM 136.078125 1671323495.9312
MEM 136.078125 1671323496.0429
MEM 136.078125 1671323496.1536
MEM 136.078125 1671323496.2653
MEM 136.078125 1671323496.3770
MEM 136.078125 1671323496.4877
MEM 136.078125 1671323496.5980
MEM 136.078125 1671323496.7117
MEM 136.078125 1671323496.8194
MEM 136.078125 1671323496.9311
MEM 136.078125 1671323497.0430
MEM 136.078125 1671323497.1560
MEM 136.078125 1671323497.2647
MEM 136.078125 1671323497.3764
MEM 136.078125 1671323497.4871
MEM 136.078125 1671323497.5988
MEM 136.078125 1671323497.7095
MEM 136.078125 1671323497.8202
MEM 136.078125 1671323497.9309
MEM 136.078125 1671323498.0427
MEM 136.078125 1671323498.1529
MEM 136.078125 1671323498.2632
MEM 136.078125 1671323498.3740
MEM 136.078125 1671323498.4829
MEM 136.078125 1671323498.5933
MEM 136.078125 1671323498.7026
MEM 136.078125 1671323498.8142
MEM 136.078125 1671323498.9242
MEM 136.078125 1671323499.0349
MEM 136.078125 1671323499.1596
MEM 136.078125 1671323499.2703
MEM 136.078125 1671323499.3870
MEM 136.078125 1671323499.4937
MEM 136.078125 1671323499.6034
MEM 136.078125 1671323499.7141
MEM 136.078125 1671323499.8258
MEM 136.078125 1671323499.9365
MEM 136.078125 1671323500.0468
MEM 136.078125 1671323500.1576
MEM 136.078125 1671323500.2672
MEM 136.078125 1671323500.3787
MEM 136.078125 1671323500.4905
MEM 136.078125 1671323500.5986
MEM 136.078125 1671323500.7303
MEM 136.078125 1671323500.8370
MEM 136.078125 1671323500.9487
MEM 136.078125 1671323501.0594
MEM 136.078125 1671323501.1701
MEM 136.078125 1671323501.2801
MEM 136.078125 1671323501.3917
MEM 136.078125 1671323501.5025
MEM 136.078125 1671323501.6167
MEM 136.078125 1671323501.7219
MEM 136.078125 1671323501.8326
MEM 136.078125 1671323501.9454
MEM 136.078125 1671323502.0570
MEM 136.078125 1671323502.1680
MEM 136.078125 1671323502.2782
MEM 136.078125 1671323502.3853
MEM 136.078125 1671323502.4973
MEM 136.078125 1671323502.6055
MEM 136.078125 1671323502.7162
MEM 136.078125 1671323502.8339
MEM 136.078125 1671323502.9386
MEM 136.078125 1671323503.0493
MEM 136.078125 1671323503.1530
MEM 136.078125 1671323503.2647
MEM 136.078125 1671323503.3754
MEM 136.078125 1671323503.4862
MEM 136.078125 1671323503.5959
MEM 136.078125 1671323503.7115
MEM 136.078125 1671323503.8183
MEM 136.078125 1671323503.9284
MEM 136.078125 1671323504.0386
MEM 136.078125 1671323504.1486
MEM 136.078125 1671323504.2578
MEM 136.078125 1671323504.3685
MEM 136.078125 1671323504.4802
MEM 136.078125 1671323504.5909
MEM 136.078125 1671323504.7006
MEM 136.078125 1671323504.8103
MEM 136.078125 1671323504.9210
MEM 136.078125 1671323505.0317
MEM 136.078125 1671323505.1429
MEM 136.078125 1671323505.2506
MEM 136.078125 1671323505.3610
MEM 136.078125 1671323505.4717
MEM 136.078125 1671323505.5894
MEM 136.078125 1671323505.6963
MEM 136.078125 1671323505.8022
MEM 136.078125 1671323505.9145
MEM 136.078125 1671323506.0205
MEM 136.078125 1671323506.1314
MEM 136.078125 1671323506.2431
MEM 136.078125 1671323506.3529
MEM 136.078125 1671323506.4646
MEM 136.078125 1671323506.5753
MEM 136.078125 1671323506.6860
MEM 136.078125 1671323506.7977
MEM 136.078125 1671323506.9094
MEM 136.078125 1671323507.0196
MEM 136.078125 1671323507.1298
MEM 136.078125 1671323507.2435
MEM 136.078125 1671323507.3522
MEM 136.078125 1671323507.4632
MEM 136.078125 1671323507.5754
MEM 136.078125 1671323507.6853
MEM 136.078125 1671323507.7935
MEM 136.078125 1671323507.9032
MEM 136.078125 1671323508.0139
MEM 136.078125 1671323508.1256
MEM 136.078125 1671323508.2353
MEM 136.078125 1671323508.3470
MEM 136.078125 1671323508.4587
MEM 136.078125 1671323508.5694
MEM 136.078125 1671323508.6811
MEM 136.078125 1671323508.7918
MEM 136.078125 1671323508.9025
MEM 136.078125 1671323509.0132
MEM 136.078125 1671323509.1225
MEM 136.078125 1671323509.2330
MEM 136.078125 1671323509.3447
MEM 136.078125 1671323509.4539
MEM 136.078125 1671323509.5656
MEM 136.078125 1671323509.6764
MEM 136.078125 1671323509.7881
MEM 136.078125 1671323509.8998
MEM 136.078125 1671323510.0105
MEM 136.078125 1671323510.1212
MEM 136.078125 1671323510.2319
